customer_id,age,gender,city,signup_date,last_active_date,plan_type,monthly_fee,tenure_months,support_tickets,avg_session_time,discount_percent,marketing_channel,churned,total_revenue
11309,47,Male,Mumbai,6/4/2021,4/6/2023,Basic,646,28,2,64.75,5,Email,Yes,18055.7
11310,26,Male,Hyderabad,7/5/2021,1/22/2022,Premium,1115,11,3,114.29,15,Email,No,12097.75
11311,51,Male,Pune,9/6/2021,10/6/2021,Standard,713,11,2,,5,Email,No,7807.35
11312,61,Male,Hyderabad,1/19/2023,10/16/2022,Basic,730,21,2,36.91,0,Ads,Yes,15330
11313,52,Male,Bangalore,3/16/2023,12/17/2021,Standard,678,21,1,66.13,10,Email,Yes,14170.2
11314,39,Female,Pune,5/14/2021,11/25/2022,Premium,1297,7,4,77.13,20,Referral,Yes,8819.6
11315,61,Male,Bangalore,11/17/2021,10/15/2022,Basic,1194,17,1,78.57,20,Organic,No,20059.2
11316,41,Female,Delhi,1/25/2022,3/12/2023,Premium,727,14,0,72.3,0,Ads,No,10178
11317,34,Female,Mumbai,3/10/2022,10/5/2022,Premium,1407,33,3,25.44,10,Organic,No,46290.3
11318,27,Male,Chennai,1/22/2021,6/21/2021,Premium,491,11,0,8.86,5,Referral,No,5376.45
11319,47,Male,Bangalore,5/23/2023,1/20/2022,Basic,340,13,2,43.85,0,Email,No,4420
11320,63,Male,Chennai,8/23/2022,5/15/2023,Basic,435,1,3,54.17,5,Ads,No,413.25
11321,40,Male,Chennai,10/27/2022,7/31/2023,Basic,405,34,3,12.11,15,Email,No,13709.25
11322,49,Female,Mumbai,5/5/2021,3/5/2023,Basic,818,9,3,98.72,10,Ads,No,7280.2
11323,34,Male,Delhi,3/20/2021,7/21/2022,Basic,1113,13,1,44.57,20,Email,No,14246.4
11324,34,Male,Mumbai,5/8/2023,10/26/2021,Standard,425,30,2,110.07,0,Referral,No,12750
11325,31,Male,Pune,2/20/2021,6/29/2021,Standard,699,7,2,22.76,20,Referral,No,4753.2
11326,26,Other,Bangalore,12/29/2022,5/27/2022,Premium,378,14,0,11.55,5,Email,No,5273.1
11327,57,Female,Chennai,6/25/2021,4/4/2022,Basic,688,6,0,,5,Referral,No,4093.6
11328,19,Female,Mumbai,5/20/2023,10/31/2023,Standard,373,34,2,26.75,15,Email,No,12626.05
11329,62,Male,Mumbai,9/10/2021,11/9/2021,Standard,1328,16,2,112.8,5,Ads,Yes,21181.6
11330,,Female,Mumbai,9/3/2021,10/17/2023,Standard,381,6,3,6.18,5,Referral,No,2266.95
11331,56,Female,Bangalore,1/9/2023,9/30/2023,Premium,1075,8,3,52.45,20,Ads,No,8385
11332,26,Female,Delhi,4/16/2021,7/31/2021,Standard,1290,24,1,111.58,20,Email,No,30702
11333,,Other,Mumbai,7/12/2021,10/3/2021,Premium,577,3,2,49.21,0,Ads,No,1731
11334,60,Male,Bangalore,11/12/2021,8/30/2022,Basic,1139,4,1,15.71,0,Organic,Yes,4556
11335,63,Female,Chennai,10/29/2021,8/10/2021,Standard,523,32,1,39.83,5,Email,Yes,16709.85
11336,,Female,Pune,7/2/2022,9/16/2023,Basic,1391,1,0,62.27,10,Referral,No,1251.9
11337,43,Male,Hyderabad,12/17/2022,10/24/2023,Basic,905,34,3,26.29,0,Referral,Yes,30770
11338,46,Male,Bangalore,2/18/2023,9/9/2022,Basic,318,9,2,58.65,5,Organic,No,2846.1
11339,62,Other,Hyderabad,9/25/2021,1/29/2022,Basic,939,12,2,101.18,20,Email,No,11080.2
11340,51,Male,Mumbai,6/19/2021,10/3/2022,Basic,396,10,0,105.35,15,Email,No,3900.6
11341,40,Female,Mumbai,7/5/2022,7/1/2023,Basic,1375,10,3,10.66,20,Email,No,13475
11342,54,Other,Bangalore,3/31/2022,1/7/2022,Basic,474,23,2,23.5,20,Email,No,10807.2
11343,28,Female,Hyderabad,10/13/2022,9/16/2022,Premium,1438,6,3,36.66,15,Ads,No,8412.3
11344,23,Male,Mumbai,10/19/2021,11/15/2022,Basic,647,24,2,73.41,20,Email,No,15398.6
11345,35,Female,Chennai,7/18/2022,10/7/2022,Standard,300,24,5,46.51,0,Ads,No,7200
11346,38,Male,Delhi,3/10/2023,11/16/2023,Basic,362,21,3,102.06,20,Ads,No,7529.6
11347,59,Female,Delhi,3/12/2023,8/21/2021,Premium,525,31,0,87.42,15,Referral,No,16196.25
11348,53,Male,Mumbai,5/21/2021,10/4/2023,Premium,722,30,3,16.55,5,Email,Yes,21623.9
11349,58,Female,Hyderabad,5/26/2021,10/27/2023,Standard,1342,34,2,76.82,5,Ads,No,45560.9
11350,55,Female,Pune,3/1/2022,11/4/2022,Standard,330,18,4,18,5,Email,No,5923.5
11351,51,Female,Mumbai,11/10/2021,6/12/2021,Basic,1144,12,2,,15,Organic,No,13556.4
11352,34,Female,Pune,7/3/2021,2/18/2022,Premium,932,35,4,25.46,15,Ads,No,32480.2
11353,54,Female,Pune,10/26/2022,3/19/2023,Premium,323,7,4,24.9,0,Referral,No,2261
11354,,Female,Hyderabad,12/14/2022,8/23/2022,Premium,1136,25,2,75.89,15,Email,No,28229.6
11355,55,Male,Pune,5/8/2021,12/9/2021,Standard,1282,6,2,69.81,5,Referral,Yes,7627.9
11356,29,Female,Chennai,10/14/2021,7/2/2023,Basic,460,1,3,25.24,15,Ads,No,391
11357,40,Male,,4/3/2023,9/22/2021,Premium,413,16,2,118.87,10,Ads,Yes,6566.7
11358,59,Female,Mumbai,9/10/2021,6/26/2021,Basic,803,4,2,,20,Referral,No,3051.4
11359,39,Male,Chennai,2/17/2023,7/23/2023,Standard,1254,29,3,16.16,0,Email,No,36366
11360,38,Male,Bangalore,12/1/2022,10/12/2022,Basic,656,28,3,18.87,5,Ads,Yes,18335.2
11361,44,Female,Delhi,1/21/2022,10/21/2022,Premium,468,22,2,72.15,5,Organic,Yes,10272.6
11362,48,Male,Mumbai,8/18/2021,11/27/2022,Basic,1268,8,2,117.59,10,Referral,No,10017.2
11363,23,Male,Mumbai,9/28/2021,8/1/2021,Basic,541,32,2,70.77,0,Ads,No,17312
11364,44,Female,Mumbai,2/10/2023,1/15/2022,Standard,438,33,4,114.14,20,Email,Yes,14366.4
11365,57,Female,Chennai,3/22/2023,8/24/2023,Standard,396,13,4,56.08,0,Ads,No,5148
11366,51,Female,Bangalore,2/19/2022,1/28/2023,Standard,446,27,3,55.12,0,Email,No,12042
11367,29,Male,Hyderabad,7/17/2021,7/5/2021,Basic,1380,18,2,62.5,5,Email,Yes,24771
11368,62,Female,Bangalore,11/19/2021,5/6/2023,Basic,1365,18,4,85.2,15,Ads,No,24365.25
11369,24,Male,Chennai,2/25/2021,8/30/2022,Standard,1165,13,2,,20,Organic,No,14912
11370,27,Female,Mumbai,4/11/2023,1/9/2023,Premium,842,22,2,104.35,0,Email,No,18524
11371,62,Female,Delhi,7/22/2021,11/8/2023,Premium,991,14,6,,10,Referral,No,13774.9
11372,34,Female,Mumbai,2/22/2023,10/15/2022,Standard,1325,11,1,55.57,5,Email,No,14508.75
11373,,Male,Hyderabad,9/13/2022,7/1/2023,Premium,1461,22,0,63.76,15,Email,No,31922.85
11374,38,Male,Pune,9/20/2022,1/16/2023,Basic,1203,17,1,74.81,15,Organic,Yes,20270.55
11375,45,Male,Delhi,8/27/2022,6/25/2021,Standard,1029,32,1,36.75,5,Email,No,32876.55
11376,63,Male,Mumbai,5/18/2021,12/21/2022,Standard,630,14,2,54.16,0,Ads,No,8820
11377,19,Male,Delhi,2/26/2022,7/2/2021,Basic,916,29,0,,5,Organic,No,26518.2
11378,,Female,Pune,3/26/2023,9/9/2023,Standard,703,6,5,83.99,15,Email,No,4112.55
11379,18,Male,Bangalore,2/26/2021,6/12/2021,Standard,807,4,4,93.96,15,Ads,No,3106.95
11380,53,Female,Chennai,7/16/2022,4/15/2022,Basic,1450,11,3,89.85,10,Ads,No,15805
11381,43,Male,Mumbai,3/12/2021,9/23/2023,Basic,1338,10,2,44.28,10,Email,No,13246.2
11382,46,Female,Hyderabad,8/17/2022,1/25/2023,Basic,525,28,1,119.94,15,Referral,No,14621.25
11383,38,Female,Bangalore,1/7/2022,6/1/2021,Standard,1283,11,2,,10,Referral,No,13984.7
11384,28,Male,Mumbai,9/9/2022,8/9/2022,Basic,1164,35,3,,10,Email,No,40623.6
11385,57,Male,Bangalore,8/23/2022,9/16/2023,Basic,1428,15,4,27.44,10,Email,No,21277.2
11386,28,Female,Hyderabad,5/29/2022,10/14/2021,Standard,1044,8,1,41.11,15,Ads,No,8195.4
11387,,Male,Mumbai,5/22/2023,12/13/2021,Standard,792,20,0,57.02,0,Email,No,15840
11388,56,Female,,3/25/2021,10/11/2021,Standard,618,21,1,,0,Email,No,12978
11389,57,Female,Pune,2/12/2021,8/25/2021,Standard,1072,1,0,94.51,20,Ads,No,857.6
11390,52,Female,Hyderabad,10/28/2022,9/19/2022,Premium,751,29,2,102.89,10,Email,Yes,21703.9
11391,51,Male,Delhi,4/19/2023,8/16/2023,Premium,1243,24,2,36.28,0,Email,No,29832
11392,64,Female,Hyderabad,8/29/2022,7/31/2023,Premium,1147,30,0,73.25,20,Email,No,34180.6
11393,41,Female,Delhi,3/21/2023,4/20/2022,Standard,1316,35,0,37.57,5,Ads,No,45994.2
11394,39,Female,Mumbai,5/13/2021,11/27/2021,Basic,1183,33,0,17.54,10,Email,No,38920.7
11395,22,Male,Delhi,1/30/2022,10/29/2022,Premium,718,20,0,83.68,0,Referral,No,14360
11396,50,Female,Mumbai,3/6/2021,2/28/2023,Basic,1164,16,2,21.44,0,Email,Yes,18624
11397,53,Female,Mumbai,10/17/2021,11/22/2021,Basic,1088,9,3,81.79,0,Referral,No,9792
11398,64,Female,Chennai,1/11/2022,7/3/2023,Basic,794,31,2,79.52,20,Email,No,24455.2
11399,37,Male,Mumbai,2/8/2023,6/21/2021,Basic,1362,17,2,98.18,5,Ads,No,23085.9
11400,36,Female,Delhi,4/12/2022,9/13/2021,Premium,461,31,3,21.05,10,Referral,No,14244.9
11401,52,Male,Chennai,6/17/2023,12/30/2022,Standard,420,23,2,95.1,0,Email,No,9660
11402,60,Female,Chennai,8/1/2021,8/17/2022,Standard,698,6,3,119.92,15,Email,No,4083.3
11403,34,Female,Mumbai,5/28/2021,7/15/2023,Standard,1027,30,3,102.87,10,Email,No,30707.3
11404,62,Female,Hyderabad,7/27/2022,7/19/2021,Standard,860,7,3,91.46,15,Email,No,5891
11405,,Female,Hyderabad,4/16/2022,11/10/2022,Basic,903,11,2,81.15,20,Ads,Yes,9752.4
11406,51,Male,,5/29/2021,10/23/2021,Standard,1452,34,0,53.5,0,Organic,Yes,49368
11407,26,Other,Chennai,3/29/2021,5/6/2022,Standard,839,12,4,89.01,10,Referral,No,9984.1
11408,43,Male,Mumbai,11/20/2021,7/2/2023,Basic,655,27,1,88.28,10,Email,No,17619.5
11409,19,Female,Hyderabad,6/14/2023,10/3/2023,Standard,959,12,2,77.62,0,Ads,No,11508
11410,26,Female,Mumbai,1/31/2022,5/20/2022,Basic,731,13,3,96.57,5,Organic,No,9466.45
11411,26,Female,Mumbai,3/1/2023,8/14/2021,Basic,1388,8,5,56.61,20,Ads,No,10826.4
11412,57,Male,Chennai,2/8/2022,8/11/2023,Basic,862,16,1,18.94,0,Email,No,13792
11413,34,Female,Pune,3/23/2021,8/3/2023,Basic,1116,29,2,69.29,10,Organic,No,32252.4
11414,18,Female,Chennai,10/3/2022,12/30/2022,Premium,1397,35,2,35.48,5,Referral,Yes,48825.15
11415,42,Male,Bangalore,10/13/2021,2/27/2023,Premium,1010,29,3,49.21,10,Referral,No,29189
11416,60,Female,Hyderabad,1/17/2022,4/15/2022,Basic,311,31,3,7,15,Ads,No,9594.35
11417,57,Male,Hyderabad,5/15/2023,8/26/2021,Standard,538,13,1,49.02,10,Referral,No,6940.2
11418,59,Male,Hyderabad,3/3/2023,12/5/2022,Standard,752,12,4,98.01,20,Referral,No,8873.6
11419,42,Male,Delhi,9/27/2021,4/29/2023,Basic,682,2,2,67.41,0,Organic,Yes,1364
11420,56,Male,Mumbai,10/19/2021,10/14/2023,Basic,1081,33,3,6.13,10,Referral,No,35564.9
11421,52,Female,Chennai,3/29/2022,11/9/2023,Premium,347,8,1,59.03,15,Organic,No,2723.95
11422,20,Male,Hyderabad,12/16/2022,9/25/2023,Standard,616,32,3,38.52,15,Organic,No,19619.6
11423,,Male,Bangalore,1/24/2021,7/18/2023,Premium,508,28,1,59.92,0,Organic,No,14224
11424,61,Male,Hyderabad,5/13/2023,7/23/2023,Basic,1442,15,1,51.54,15,Referral,No,21413.7
11425,61,Female,Pune,11/7/2021,7/12/2021,Standard,876,23,1,112.18,0,Ads,Yes,20148
11426,47,Female,,4/6/2022,9/1/2021,Basic,614,24,4,9.74,20,Ads,No,14613.2
11427,55,Male,Mumbai,7/27/2021,4/28/2023,Basic,1053,13,2,83.61,0,Referral,No,13689
11428,51,Male,Chennai,3/3/2023,5/28/2023,Standard,1359,21,0,102.87,5,Organic,Yes,28471.05
11429,29,Female,Delhi,12/18/2022,10/20/2022,Basic,1214,12,1,115.31,15,Referral,No,14385.9
11430,36,Male,Chennai,10/26/2022,11/11/2022,Basic,1054,13,4,25.43,15,Email,Yes,13543.9
11431,54,Female,Hyderabad,3/14/2022,2/20/2022,Basic,853,23,1,66.1,10,Ads,No,19533.7
11432,61,Male,Pune,6/22/2022,2/16/2023,Basic,702,28,1,10.01,5,Organic,No,19620.9
11433,34,Female,Bangalore,12/7/2022,3/19/2022,Standard,1430,14,3,62.41,10,Referral,No,19877
11434,27,Male,Chennai,12/2/2021,9/7/2022,Standard,338,17,0,19.43,0,Organic,No,5746
11435,64,Female,Delhi,2/26/2022,8/13/2023,Basic,880,24,1,101.36,20,Email,No,20944
11436,29,Male,Chennai,1/20/2023,12/12/2022,Basic,479,34,1,18.1,15,Organic,No,16214.15
11437,33,Other,Mumbai,11/17/2021,8/28/2023,Basic,311,22,2,64.03,20,Email,Yes,6779.8
11438,41,Male,Hyderabad,5/12/2022,9/5/2021,Standard,1242,10,2,,0,Ads,No,12420
11439,36,Female,Hyderabad,8/10/2022,11/4/2023,Basic,847,8,1,116.74,0,Organic,No,6776
11440,25,Male,,6/12/2021,9/3/2021,Standard,1449,21,2,80.32,5,Referral,No,30356.55
11441,48,Male,Hyderabad,3/22/2023,4/22/2022,Basic,362,7,1,38.1,10,Organic,No,2497.8
11442,38,Female,Hyderabad,6/25/2022,8/13/2021,Basic,1143,26,2,32.69,15,Organic,No,29546.55
11443,34,Male,Hyderabad,6/14/2021,5/2/2022,Premium,1405,13,2,19.75,15,Email,No,18054.25
11444,40,Female,Bangalore,4/29/2023,8/7/2021,Standard,1308,16,4,92,20,Email,No,20666.4
11445,54,Female,Delhi,11/29/2022,6/28/2023,Basic,333,30,1,84.44,5,Referral,Yes,9973.35
11446,33,Female,,7/20/2022,8/16/2021,Premium,1051,31,4,75.14,0,Ads,Yes,32581
11447,23,Male,Delhi,10/22/2021,12/25/2021,Standard,348,5,3,9.7,5,Ads,No,1722.6
11448,25,Female,Pune,2/11/2021,11/1/2023,Premium,957,32,3,92.73,15,Email,No,30480.45
11449,42,Male,Hyderabad,10/12/2021,7/6/2023,Standard,1000,16,1,78.82,10,Referral,No,15900
11450,35,Female,Chennai,1/22/2022,1/7/2022,Standard,1380,9,3,115.85,20,Organic,No,12144
11451,42,Female,Hyderabad,5/18/2021,2/17/2022,Premium,408,22,2,72.53,0,Referral,No,8976
11452,29,Female,Mumbai,7/6/2021,7/15/2022,Basic,1284,14,2,39.95,,Referral,No,17976
11453,32,Female,Bangalore,12/17/2022,4/27/2022,Standard,323,16,1,48.87,0,Referral,No,5168
11454,,Female,Chennai,3/7/2022,5/10/2022,Standard,520,20,1,25.22,10,Ads,No,10348
11455,58,Male,Chennai,7/8/2022,7/11/2023,Basic,614,15,0,88.14,15,Organic,No,9117.9
11456,62,Female,Mumbai,5/12/2023,8/29/2023,Basic,593,26,3,86.39,15,Referral,No,15329.05
11457,43,Male,Hyderabad,2/20/2022,8/13/2021,Basic,1333,9,3,28.07,5,Ads,Yes,11930.35
11458,64,Female,,3/11/2023,2/27/2023,Standard,1319,1,3,23.23,5,Ads,No,1253.05
11459,49,Female,Chennai,3/2/2022,5/1/2023,Standard,1317,35,1,13.86,,Email,Yes,45897.45
11460,27,Female,Bangalore,2/20/2022,2/9/2022,Standard,937,20,1,109.88,0,Organic,No,18740
11461,33,Male,Chennai,1/26/2021,9/11/2023,Basic,566,6,1,31.8,10,Referral,No,3339.4
11462,24,Female,Hyderabad,1/6/2022,8/29/2023,Standard,387,10,6,44.58,15,Organic,Yes,3811.95
11463,34,Male,Pune,1/20/2022,6/17/2023,Premium,754,33,3,37.26,10,Email,Yes,24806.6
11464,40,Male,Chennai,2/25/2021,7/2/2023,Basic,1471,16,1,52.57,20,Email,No,23241.8
11465,43,Male,Pune,9/10/2021,4/28/2022,Standard,1056,6,4,87.12,0,Referral,Yes,6336
11466,38,Male,Chennai,9/26/2022,7/3/2022,Standard,730,19,1,105.12,20,Ads,No,13724
11467,39,Male,Delhi,4/16/2021,5/11/2022,Standard,1210,31,1,26,15,Email,No,37328.5
11468,24,Female,Hyderabad,5/10/2021,1/5/2023,Standard,541,2,2,83.94,5,Ads,No,1054.95
11469,31,Male,Mumbai,4/29/2023,6/17/2023,Premium,1001,18,0,45.54,15,Email,No,17867.85
11470,32,Male,Pune,11/1/2022,9/14/2023,Basic,1201,28,2,117.76,20,Organic,No,33387.8
11471,,Female,Mumbai,1/11/2022,3/30/2023,Premium,1040,4,0,39.38,10,Referral,No,4056
11472,26,Male,Hyderabad,1/13/2023,8/29/2022,Basic,365,1,1,5.83,15,Email,Yes,310.25
11473,25,Female,Mumbai,11/4/2021,9/23/2021,Basic,1271,16,3,64.3,5,Organic,Yes,20272.45
11474,40,Female,Hyderabad,4/1/2021,4/9/2022,Basic,677,2,3,22.33,20,Email,No,1218.6
11475,46,Female,Mumbai,1/28/2022,1/14/2022,Standard,687,1,2,10.12,15,Referral,No,583.95
11476,35,Female,Pune,6/18/2022,9/12/2023,Basic,1080,23,1,,20,Organic,No,24624
11477,48,Female,Delhi,3/13/2023,10/6/2023,Basic,508,26,0,89.21,20,Ads,No,13106.4
11478,,Female,,4/20/2021,1/31/2022,Basic,315,11,2,57.98,,Email,Yes,3465
11479,56,Male,Pune,7/15/2022,8/27/2023,Premium,1285,1,1,82.84,10,Email,No,1156.5
11480,52,Female,Chennai,10/3/2022,11/8/2022,Premium,666,11,2,66.9,0,Organic,No,7326
11481,35,Male,Hyderabad,8/8/2022,11/10/2022,Standard,1079,24,4,77.43,20,Referral,No,25680.2
11482,59,Female,Bangalore,12/6/2021,8/1/2022,Standard,739,10,1,73.62,5,Email,No,7353.05
11483,56,Male,Bangalore,7/19/2022,7/12/2021,Standard,989,14,4,81.57,5,Organic,No,13796.55
11484,34,Female,Hyderabad,12/22/2021,9/8/2022,Basic,1359,14,0,27.96,0,Referral,No,19026
11485,31,Male,Delhi,6/11/2023,2/12/2023,Premium,1146,7,1,35.9,,Email,Yes,7964.7
11486,48,Female,Mumbai,6/17/2021,3/5/2022,Basic,721,23,0,55.6,20,Organic,Yes,16438.8
11487,41,Male,Delhi,7/11/2022,9/14/2023,Basic,907,22,1,56.3,15,Referral,No,19817.95
11488,52,Female,Bangalore,3/28/2022,6/19/2021,Basic,319,27,1,94.06,20,Email,No,8549.2
11489,61,Female,Pune,4/15/2021,8/5/2021,Standard,975,2,5,47.25,15,Email,Yes,1803.75
11490,62,Male,Hyderabad,5/30/2021,11/14/2021,Standard,681,19,1,23.69,5,Referral,No,12904.95
11491,51,Female,Hyderabad,5/26/2021,1/6/2023,Standard,908,7,1,33.92,10,Referral,No,6265.2
11492,20,Female,Delhi,12/17/2022,7/8/2022,Basic,442,12,0,29.69,10,Organic,No,5259.8
11493,54,Female,Pune,5/24/2023,8/31/2023,Standard,361,3,3,89.14,20,Email,No,1010.8
11494,60,Male,Delhi,10/26/2021,7/14/2022,Basic,537,5,2,59.09,20,Email,No,2577.6
11495,57,Male,Mumbai,6/16/2021,9/20/2021,Basic,1454,8,2,86.49,5,Organic,No,11559.3
11496,43,Male,Chennai,12/14/2022,3/1/2022,Basic,1446,14,2,52.87,10,Email,No,20099.4
11497,,Male,Pune,10/8/2022,7/12/2022,Standard,1226,7,3,107.32,10,Email,No,8459.4
11498,61,Female,Chennai,12/24/2022,6/8/2022,Basic,641,7,1,118.1,20,Email,No,4358.8
11499,56,Male,Mumbai,2/17/2021,1/18/2023,Standard,754,32,1,82.03,10,Ads,No,24052.6
11500,32,Female,Chennai,9/30/2022,3/13/2023,Standard,581,8,1,104.34,20,Referral,No,4531.8
11501,,Male,Bangalore,8/27/2021,7/9/2021,Standard,1185,12,3,63.41,0,Ads,No,14220
11502,46,Female,Chennai,1/7/2021,9/13/2021,Standard,1324,10,4,112.48,10,Ads,Yes,13107.6
11503,39,Female,Mumbai,4/9/2022,4/20/2022,Basic,1022,14,3,100.63,15,Referral,No,14154.7
11504,42,Female,Chennai,3/29/2022,8/2/2023,Basic,386,9,0,119.05,5,Ads,No,3454.7
11505,30,Male,Hyderabad,2/23/2023,7/19/2022,Standard,964,30,3,76.66,20,Organic,No,28727.2
11506,35,Male,Delhi,6/16/2023,8/3/2022,Standard,1161,5,3,94.61,10,Ads,No,5688.9
11507,50,Male,Bangalore,1/6/2022,2/25/2023,Premium,360,1,0,67.43,10,Organic,Yes,324
11508,33,Male,Hyderabad,7/3/2022,5/31/2023,Premium,1096,1,3,,20,Referral,No,876.8
11509,62,Male,Hyderabad,5/2/2022,11/6/2023,Basic,394,20,4,45.8,15,Email,Yes,7820.9
11510,59,Male,Mumbai,7/30/2021,7/31/2021,Basic,1085,11,1,107.81,10,Referral,No,11826.5
11511,61,Male,Delhi,6/14/2021,2/2/2023,Standard,1470,26,3,11.43,0,Referral,Yes,38220
11512,19,Female,Delhi,5/5/2021,4/3/2022,Basic,1260,3,2,73.02,5,Ads,Yes,3717
11513,52,Male,Pune,12/3/2021,5/20/2022,Basic,596,6,1,47.84,20,Referral,No,3456.8
11514,,Female,Bangalore,7/11/2021,6/28/2022,Premium,1446,11,5,49.47,10,Referral,No,15761.4
11515,51,Male,Mumbai,12/31/2022,12/21/2021,Basic,993,8,1,106.73,5,Organic,Yes,7894.35
11516,47,Female,Bangalore,8/2/2021,2/13/2022,Premium,698,29,0,103.19,20,Email,No,20102.4
11517,30,Female,Pune,7/28/2022,9/29/2022,Standard,1245,10,2,73.87,20,Ads,No,12201
11518,30,Female,Chennai,11/24/2021,10/30/2022,Standard,833,34,1,36.39,20,Email,No,28155.4
11519,35,Female,Hyderabad,1/16/2022,8/20/2022,Basic,701,24,4,59.68,15,Email,No,16718.85
11520,,Male,Bangalore,11/4/2022,5/10/2023,Basic,429,17,1,51.95,0,Email,No,7293
11521,49,Female,Hyderabad,8/1/2022,11/27/2021,Standard,591,32,1,45.67,20,Ads,Yes,18793.8
11522,52,Male,Mumbai,3/9/2023,5/8/2022,Basic,575,11,2,16.82,15,Referral,No,6238.75
11523,56,Male,Chennai,8/27/2021,10/11/2021,Basic,1211,34,1,67.46,20,Email,Yes,40931.8
11524,63,Female,Mumbai,6/16/2022,8/17/2022,Basic,1225,24,3,39.71,20,Ads,Yes,29155
11525,46,Female,Chennai,12/1/2022,9/14/2023,Basic,354,5,5,80.99,15,Referral,No,1716.9
11526,46,Male,Chennai,3/23/2021,2/8/2022,Basic,1038,29,1,41.71,0,Email,No,30102
11527,61,Female,Hyderabad,12/29/2021,2/20/2022,Standard,1349,34,2,54.58,5,Organic,No,45798.55
11528,33,Female,Mumbai,5/20/2022,9/1/2021,Basic,1064,16,3,11.02,10,Ads,Yes,16917.6
11529,61,Male,Mumbai,7/21/2021,3/24/2023,Basic,941,25,3,119.14,,Email,Yes,23336.8
11530,64,Male,Bangalore,5/19/2022,7/16/2022,Standard,1023,8,3,63.38,0,Ads,No,8184
11531,27,Male,Mumbai,10/6/2022,10/16/2021,Premium,1101,29,2,7.79,10,Organic,No,31818.9
11532,47,Male,Bangalore,2/6/2021,12/25/2021,Basic,1037,25,0,67.24,20,Ads,No,25717.6
11533,42,Male,Delhi,10/6/2022,2/27/2023,Basic,1057,23,2,105.09,10,Referral,No,24205.3
11534,56,Male,Delhi,8/12/2022,6/16/2023,Standard,866,34,3,93.84,15,Email,No,29314.1
11535,37,Male,Delhi,8/24/2022,12/25/2022,Premium,639,3,2,85.6,0,Ads,No,1917
11536,22,Female,,2/6/2022,4/3/2022,Standard,452,30,0,21.04,0,Ads,No,13560
11537,18,Female,Mumbai,2/4/2023,2/21/2022,Standard,1303,34,3,80.64,5,Email,No,44236.85
11538,47,Other,Pune,5/6/2023,3/8/2023,Basic,726,32,4,93.12,5,Organic,No,23195.7
11539,,Male,Mumbai,12/7/2022,4/14/2022,Standard,1302,29,1,70.83,10,Organic,No,37627.8
11540,62,Female,Bangalore,6/25/2021,9/21/2021,Basic,503,9,4,107.67,15,Email,No,4451.55
11541,,Female,Pune,6/29/2022,6/13/2022,Standard,1435,2,0,36.85,10,Email,No,2726.5
11542,47,Female,Pune,7/24/2022,8/28/2022,Standard,624,7,3,32.85,20,Referral,No,4243.2
11543,21,Male,Pune,4/12/2022,12/8/2021,Premium,1249,5,3,105,0,Ads,Yes,6245
11544,35,Female,Chennai,7/20/2021,11/8/2023,Basic,1250,8,3,76.92,10,Ads,No,9875
11545,54,Male,Bangalore,6/24/2022,8/14/2022,Basic,1238,32,3,5.17,10,Organic,No,39492.2
11546,42,Male,Delhi,7/1/2022,12/4/2021,Standard,1256,18,2,45.61,,Referral,No,22608
11547,18,Female,Bangalore,9/29/2022,9/9/2023,Standard,1193,18,1,103.65,0,Ads,No,21474
11548,63,Female,Chennai,1/29/2022,6/2/2022,Standard,734,16,3,8.14,5,Referral,Yes,11707.3
11549,32,Male,Mumbai,4/13/2023,8/28/2021,Basic,670,21,1,5.37,5,Email,No,14036.5
11550,26,Female,Bangalore,2/11/2021,12/4/2021,Basic,1232,10,3,37.34,0,Ads,No,12320
11551,32,Female,Pune,8/20/2022,8/28/2023,Standard,548,4,3,110.11,10,Email,No,2137.2
11552,41,Female,Delhi,1/28/2022,10/10/2021,Basic,1190,8,3,108.67,20,Organic,No,9282
11553,21,Female,Delhi,12/1/2022,10/20/2023,Premium,480,19,2,64.66,10,Organic,Yes,9072
11554,29,Male,Mumbai,9/15/2022,2/25/2023,Standard,1002,9,3,68.62,20,Email,Yes,8817.6
11555,54,Other,,2/22/2023,12/12/2022,Standard,1298,30,1,43.18,0,Organic,No,38940
11556,54,Female,Chennai,3/17/2022,8/9/2023,Standard,377,17,2,33.03,20,Email,No,6333.6
11557,60,Male,Mumbai,4/17/2023,6/11/2022,Standard,1218,15,1,98.75,5,Email,No,18209.1
11558,23,Female,Bangalore,9/9/2022,4/22/2023,Basic,1184,4,4,17.22,0,Email,No,4736
11559,56,Female,Hyderabad,5/21/2022,4/23/2023,Premium,635,6,3,61.05,15,Organic,No,3714.75
11560,63,Female,Delhi,11/16/2021,9/7/2021,Basic,349,16,4,77.96,20,Organic,No,5514.2
11561,41,Female,Chennai,7/7/2022,9/20/2023,Standard,384,26,4,16.92,20,Organic,No,9907.2
11562,,Female,Pune,8/3/2021,7/4/2021,Basic,994,23,4,64.75,15,Email,No,22712.9
11563,30,Female,Chennai,3/12/2021,1/3/2023,Standard,303,13,4,71.41,,Referral,No,3893.55
11564,51,Female,Pune,7/22/2022,11/18/2021,Basic,1292,17,1,90.39,0,Organic,No,21964
11565,,Female,Chennai,8/24/2021,6/1/2022,Basic,616,27,0,32.01,10,Referral,Yes,16570.4
